email_id,date,age,gender,content_type_primary,usage_time_10_2,num_sessions_night,max_continuous_usage,reels_usage_time,phone_pickups_after_10,lose_track_of_time,cannot_stop_scrolling,unplanned_usage,sleep_time,wake_up_time,daily_stress_level,overthinking_at_night,sleep_latency,night_awakenings,sleep_quality,insomnia_label
vikasmehta965@gmail.com,2026-03-26,30,female,Mixed,00:32,4,00:13,00:10,22,3,4,2,02:09,05:01,3,1,00:22,1,5,0
amitgupta558@gmail.com,2026-03-26,24,male,Entertainment,01:57,9,01:10,00:52,15,3,1,5,00:31,06:29,3,1,00:14,0,5,0
tanvijoshi997@gmail.com,2026-03-26,25,female,Educational/Entertainment,02:34,8,01:48,01:28,9,4,3,2,22:23,06:57,5,4,00:30,3,1,1
anjaliprasad@gmail.com,2026-03-26,24,female,Entertainment,02:59,5,01:30,00:31,11,3,3,1,00:00,06:56,5,4,00:50,2,1,1
adityashah3@gmail.com,2026-03-26,23,male,Entertainment,02:50,3,01:53,01:12,23,4,3,1,23:07,05:04,4,3,00:46,2,1,1
karanshaikh@gmail.com,2026-03-26,25,male,Entertainment,00:36,4,00:25,00:25,10,5,1,2,02:22,07:14,1,2,00:19,1,4,0
priyagupta659@gmail.com,2026-03-26,50,male,Mixed,00:31,10,00:10,00:09,18,5,2,1,23:48,09:38,2,3,00:10,0,3,0
rohitpatel85@gmail.com,2026-03-26,18,male,Educational,02:44,5,01:36,00:18,24,4,2,2,00:39,05:12,3,3,00:56,2,2,1
karanpatel@gmail.com,2026-03-26,40,male,Mixed,01:00,9,00:38,00:21,18,1,2,3,02:45,05:13,3,1,00:07,1,5,0
rahulsharma1@gmail.com,2026-03-26,23,male,Educational,01:57,10,01:34,00:06,20,3,2,5,01:31,08:35,1,3,00:19,0,3,0
kavitapatel9@gmail.com,2026-03-26,35,female,Entertainment,02:56,4,02:10,01:06,12,2,2,3,01:19,07:23,5,3,00:38,3,1,1
priyagupta9@gmail.com,2026-03-26,23,male,Educational/Entertainment,02:26,14,02:03,00:22,8,3,3,2,00:13,08:34,3,5,00:33,4,1,1
adityagupta5@gmail.com,2026-03-26,21,female,Educational/Entertainment,01:12,14,00:19,00:10,24,4,5,4,22:19,06:56,2,2,00:21,1,3,0
vikasdesai@gmail.com,2026-03-26,50,female,Emotional/Drama,02:17,7,01:32,00:42,17,3,4,1,23:57,06:47,3,3,00:48,3,2,1
kavitadesai@gmail.com,2026-03-26,19,female,Educational,00:28,14,00:05,00:05,5,3,2,2,23:47,08:00,2,1,00:08,0,5,0
rahulsingh749@gmail.com,2026-03-26,22,male,Entertainment,01:11,14,01:00,00:53,18,1,5,4,23:33,07:11,3,2,00:19,1,5,0
nehasharma3@gmail.com,2026-03-26,50,male,Motivational,00:53,15,00:21,00:06,11,3,4,1,22:54,09:46,1,1,00:24,1,5,0
adityareddy369@gmail.com,2026-03-26,50,female,Emotional/Drama,00:55,7,00:36,00:18,17,5,2,1,02:23,07:59,1,3,00:19,1,4,0
priyapatel@gmail.com,2026-03-26,45,male,Emotional/Drama,02:23,8,01:35,01:22,21,1,2,3,23:13,07:38,5,3,00:45,2,1,1
karanshah@gmail.com,2026-03-26,22,male,Educational/Entertainment,00:53,9,00:36,00:08,4,4,3,5,02:07,09:50,1,2,00:21,1,5,0
tanvipatil4@gmail.com,2026-03-26,20,female,Educational/Entertainment,00:30,15,00:07,00:07,8,5,5,4,23:24,07:55,1,2,00:05,1,5,0
poojadesai6@gmail.com,2026-03-26,18,female,Entertainment,00:55,14,00:14,00:07,19,5,1,2,02:21,05:04,2,2,00:10,1,3,0
anjalireddy@gmail.com,2026-03-26,35,female,Entertainment,00:36,9,00:17,00:17,25,4,4,4,22:46,07:45,3,2,00:11,0,5,0
nehapatel3@gmail.com,2026-03-26,20,female,Entertainment,02:37,13,01:01,00:45,6,4,1,5,22:26,08:15,5,3,00:57,2,1,1
karanshaikh@gmail.com,2026-03-26,55,female,Mixed,02:07,6,00:28,00:16,7,3,1,5,00:42,06:58,3,4,00:42,2,1,1
priyaprasad@gmail.com,2026-03-26,25,female,Entertainment,00:40,3,00:30,00:27,6,4,2,3,00:42,08:33,1,1,00:17,1,5,0
kavitareddy8@gmail.com,2026-03-26,22,female,Educational,02:59,6,02:13,00:53,5,2,4,5,02:47,07:08,3,4,00:50,3,2,1
tanvishah9@gmail.com,2026-03-26,22,male,Entertainment,02:50,11,01:39,00:21,18,2,3,4,23:35,08:49,3,4,00:38,4,1,1
anjalireddy718@gmail.com,2026-03-26,50,female,Emotional/Drama,00:36,3,00:19,00:18,21,3,1,5,22:55,07:07,2,3,00:22,0,4,0
vikasdesai1@gmail.com,2026-03-26,22,female,Entertainment,01:49,8,01:29,00:54,14,1,2,3,01:48,05:43,2,3,00:05,0,4,0
rohitsharma@gmail.com,2026-03-26,24,female,Entertainment,01:15,3,00:15,00:13,10,4,2,2,23:20,07:35,1,3,00:10,1,5,0
karanpatel@gmail.com,2026-03-26,45,female,Motivational,01:41,8,00:49,00:14,15,5,4,2,22:32,05:37,3,1,00:22,1,3,0
karanjoshi7@gmail.com,2026-03-26,23,male,Educational/Entertainment,02:31,11,00:18,00:17,5,5,1,4,00:26,06:22,3,4,00:48,3,2,1
karansharma@gmail.com,2026-03-26,55,male,Mixed,01:37,12,00:17,00:14,16,4,5,2,22:53,09:26,1,2,00:06,1,3,0
priyasingh4@gmail.com,2026-03-26,18,male,Entertainment,02:44,8,02:01,00:14,8,2,5,1,02:17,07:38,4,3,00:39,3,2,1
nehapatel4@gmail.com,2026-03-26,30,female,Mixed,01:11,15,00:34,00:11,11,5,4,2,02:53,05:52,2,1,00:24,1,3,0
anjalisoni146@gmail.com,2026-03-26,21,male,Entertainment,02:41,5,00:32,00:25,14,4,3,3,00:39,06:23,5,5,00:35,3,1,1
amitshah8@gmail.com,2026-03-26,23,male,Educational/Entertainment,01:49,7,00:46,00:29,21,2,3,3,23:39,05:01,1,3,00:11,1,3,0
anjalipatel4@gmail.com,2026-03-26,18,male,Educational,01:10,11,00:57,00:45,4,2,4,4,01:18,05:59,2,1,00:24,1,4,0
tanvisingh4@gmail.com,2026-03-26,24,female,Educational,01:48,2,01:01,00:51,13,2,4,1,01:13,09:17,1,3,00:18,0,5,0
vikasreddy@gmail.com,2026-03-26,24,male,Educational,02:13,12,02:02,00:32,14,1,1,4,00:53,08:19,3,5,00:50,4,1,1
nehagupta@gmail.com,2026-03-26,24,male,Educational,00:35,13,00:22,00:19,11,5,3,2,22:44,09:34,2,1,00:07,1,5,0
priyashaikh6@gmail.com,2026-03-26,30,female,Mixed,00:53,6,00:18,00:07,8,1,4,2,00:49,09:15,2,3,00:10,1,4,0
adityaprasad2@gmail.com,2026-03-26,19,male,Entertainment,01:04,11,00:24,00:14,18,3,1,3,02:31,09:34,3,2,00:14,0,4,0
rahulshaikh504@gmail.com,2026-03-26,30,female,Motivational,00:51,3,00:23,00:08,4,4,1,5,00:05,09:28,1,1,00:13,1,4,0
rohitshah8@gmail.com,2026-03-26,50,male,Emotional/Drama,02:43,5,00:58,00:17,8,4,5,5,02:19,07:58,3,4,00:31,3,2,1
adityasoni843@gmail.com,2026-03-26,35,female,Mixed,01:28,5,01:07,00:30,21,5,4,4,00:05,09:10,1,1,00:18,1,5,0
priyapatel510@gmail.com,2026-03-26,25,female,Entertainment,00:27,10,00:13,00:08,15,2,4,4,23:59,05:38,2,1,00:08,0,3,0
rahulmehta@gmail.com,2026-03-26,21,female,Educational/Entertainment,02:46,10,01:55,00:49,14,3,1,2,01:55,07:02,5,4,00:42,4,2,1
tanvisoni@gmail.com,2026-03-26,30,male,Motivational,01:18,14,00:13,00:12,17,4,3,3,02:18,05:39,1,1,00:11,1,4,0
arjunjoshi987@gmail.com,2026-03-26,19,female,Educational,00:54,13,00:18,00:13,19,1,2,2,23:42,09:13,2,2,00:19,1,3,0
amitdesai419@gmail.com,2026-03-26,21,male,Entertainment,01:22,3,00:17,00:10,23,4,1,2,22:07,07:33,3,1,00:18,0,5,0
amitjoshi@gmail.com,2026-03-26,25,male,Educational/Entertainment,00:45,14,00:15,00:10,12,1,4,4,00:14,05:48,1,3,00:22,1,5,0
arjunsingh9@gmail.com,2026-03-26,20,female,Educational,01:54,4,00:46,00:37,17,3,4,5,22:17,09:47,2,2,00:06,1,4,0
priyagupta393@gmail.com,2026-03-26,35,female,Mixed,02:27,12,01:07,01:06,24,3,1,1,22:38,05:24,4,3,00:55,4,1,1
arjunpatel@gmail.com,2026-03-26,55,female,Emotional/Drama,00:29,9,00:17,00:13,17,5,4,4,23:51,06:34,3,2,00:18,1,4,0
karansharma@gmail.com,2026-03-26,55,male,Emotional/Drama,02:42,12,00:47,00:07,4,4,1,5,00:44,09:12,4,4,01:00,2,1,1
priyashah768@gmail.com,2026-03-27,18,female,Educational,02:05,10,00:11,00:10,20,3,4,2,23:19,07:02,3,5,00:48,3,2,1
karangupta@gmail.com,2026-03-27,20,female,Educational,02:45,9,01:32,00:36,25,2,4,2,02:06,09:32,3,4,00:53,2,2,1
vikasshah871@gmail.com,2026-03-27,21,female,Educational/Entertainment,00:46,8,00:22,00:06,13,2,1,3,01:55,07:51,1,3,00:08,0,3,0
karanreddy6@gmail.com,2026-03-27,24,male,Entertainment,02:20,6,00:12,00:10,19,4,4,3,02:34,05:30,3,4,00:36,4,1,1
vikassharma@gmail.com,2026-03-27,30,male,Mixed,01:35,4,01:23,00:18,7,3,4,1,02:30,06:43,3,2,00:09,1,4,0
anjalisolanki@gmail.com,2026-03-27,20,male,Entertainment,00:58,12,00:31,00:09,11,2,5,2,00:16,09:07,2,2,00:12,0,4,0
adityasharma1@gmail.com,2026-03-27,45,female,Mixed,01:57,8,00:55,00:47,24,3,3,4,00:55,08:44,1,3,00:16,0,3,1
anjalisolanki@gmail.com,2026-03-27,55,female,Motivational,00:49,9,00:36,00:05,21,5,1,3,02:04,07:29,3,1,00:25,0,3,0
karandesai@gmail.com,2026-03-27,30,male,Motivational,01:31,5,00:45,00:18,16,4,2,5,22:44,06:55,1,2,00:22,0,4,0
kavitashaikh993@gmail.com,2026-03-27,50,male,Emotional/Drama,01:42,14,01:21,01:02,11,5,5,4,22:37,08:51,2,1,00:20,0,5,1
nehashaikh@gmail.com,2026-03-27,40,male,Motivational,01:17,7,00:41,00:12,7,3,2,2,02:21,07:05,1,2,00:19,0,4,0
anjalireddy@gmail.com,2026-03-27,19,female,Entertainment,02:43,5,01:46,01:09,16,5,4,2,22:30,05:28,5,4,00:38,4,1,1
anjalishah911@gmail.com,2026-03-27,35,female,Mixed,02:46,5,00:57,00:18,13,3,4,5,00:05,07:05,5,3,00:47,2,1,1
amitprasad@gmail.com,2026-03-27,23,male,Educational,00:58,3,00:35,00:28,22,2,2,4,01:17,05:17,2,1,00:23,0,3,0
poojajoshi@gmail.com,2026-03-27,22,female,Entertainment,00:26,13,00:08,00:07,7,3,1,4,22:16,06:04,1,2,00:16,0,3,0
arjunsingh@gmail.com,2026-03-27,22,female,Entertainment,02:10,11,00:12,00:05,16,2,5,3,00:06,05:16,5,3,00:57,2,2,1
priyasoni9@gmail.com,2026-03-27,55,female,Emotional/Drama,01:41,15,00:11,00:08,14,3,5,2,01:15,08:42,2,3,00:18,0,4,0
adityapatil@gmail.com,2026-03-27,35,male,Motivational,02:18,7,00:58,00:27,8,2,3,4,00:56,09:37,3,4,00:33,4,2,1
nehapatil@gmail.com,2026-03-27,30,female,Entertainment,00:20,7,00:06,00:06,10,5,1,3,01:11,07:00,1,3,00:14,0,3,0
snehasharma5@gmail.com,2026-03-27,25,female,Educational/Entertainment,00:59,8,00:11,00:07,24,2,3,3,02:07,06:24,2,3,00:08,0,3,1
vikassingh474@gmail.com,2026-03-27,45,female,Motivational,01:11,6,00:23,00:19,25,3,2,4,00:26,05:33,2,3,00:23,0,5,0
vikaspatel2@gmail.com,2026-03-27,20,male,Educational/Entertainment,00:29,13,00:19,00:10,6,1,5,1,02:05,06:26,2,3,00:17,1,4,0
anjalipatel9@gmail.com,2026-03-27,23,male,Educational/Entertainment,00:26,2,00:08,00:05,16,1,4,2,01:51,09:13,3,2,00:25,1,4,0
rahulprasad3@gmail.com,2026-03-27,45,female,Motivational,01:38,4,00:15,00:11,12,5,1,4,00:01,06:50,2,3,00:13,1,5,0
vikassingh@gmail.com,2026-03-27,19,male,Educational,02:07,13,01:53,01:22,18,3,1,3,01:28,09:09,5,5,00:33,3,2,1
vikasmehta965@gmail.com,2026-03-27,30,female,Entertainment,02:35,8,02:06,01:26,20,2,1,1,00:36,09:09,3,5,00:57,4,2,0
amitgupta558@gmail.com,2026-03-27,24,male,Educational,01:36,3,00:20,00:13,25,1,4,5,01:32,05:56,3,3,00:10,0,4,0
tanvijoshi997@gmail.com,2026-03-27,25,female,Educational/Entertainment,01:37,7,00:46,00:38,3,2,4,5,23:11,08:42,2,3,00:25,1,5,1
anjaliprasad@gmail.com,2026-03-27,24,female,Educational/Entertainment,00:52,5,00:16,00:15,6,4,5,1,22:31,05:52,1,1,00:16,0,4,1
adityashah3@gmail.com,2026-03-27,23,male,Entertainment,00:27,2,00:11,00:09,22,4,4,1,02:23,06:53,2,3,00:05,0,3,0
karanshaikh@gmail.com,2026-03-27,25,male,Entertainment,01:07,13,00:57,00:05,9,2,1,1,00:42,05:49,2,3,00:25,1,5,0
priyagupta659@gmail.com,2026-03-27,50,male,Emotional/Drama,01:06,6,00:44,00:41,8,1,4,4,00:40,08:23,3,1,00:09,1,3,0
rohitpatel85@gmail.com,2026-03-27,18,male,Entertainment,01:02,15,00:39,00:11,11,3,4,2,00:26,05:32,3,1,00:22,1,4,0
karanpatel@gmail.com,2026-03-27,40,male,Motivational,02:44,14,00:05,00:05,14,3,5,4,23:47,09:53,3,5,00:34,2,1,1
rahulsharma1@gmail.com,2026-03-27,23,male,Educational/Entertainment,01:35,6,01:18,00:47,9,2,4,3,23:10,09:42,1,1,00:11,1,5,0
kavitapatel9@gmail.com,2026-03-27,35,female,Entertainment,01:08,10,00:48,00:35,19,1,2,5,02:50,08:02,2,1,00:12,0,3,0
priyagupta9@gmail.com,2026-03-27,23,male,Entertainment,01:59,5,00:09,00:08,18,3,3,5,02:48,09:00,2,2,00:14,1,3,0
adityagupta5@gmail.com,2026-03-27,21,female,Educational/Entertainment,03:00,15,01:48,00:47,4,3,5,4,01:17,09:07,4,5,00:35,2,2,1
vikasdesai@gmail.com,2026-03-27,50,female,Motivational,00:47,4,00:25,00:13,23,3,5,5,00:25,05:11,1,3,00:15,1,4,0
kavitadesai@gmail.com,2026-03-27,19,female,Entertainment,02:04,12,00:25,00:07,8,1,2,1,22:01,06:36,4,4,00:46,3,1,1
rahulsingh749@gmail.com,2026-03-27,22,male,Educational/Entertainment,01:22,2,00:08,00:05,8,2,3,4,00:59,05:58,2,3,00:13,1,4,0
nehasharma3@gmail.com,2026-03-27,50,male,Mixed,01:55,10,00:38,00:25,25,5,5,1,02:22,09:13,3,2,00:12,0,4,0
adityareddy369@gmail.com,2026-03-27,50,female,Motivational,02:33,5,02:04,01:55,7,4,1,4,02:23,08:22,5,4,00:30,4,2,1
priyapatel@gmail.com,2026-03-27,45,male,Motivational,01:03,14,00:08,00:06,5,4,5,4,22:52,07:11,3,2,00:05,0,5,0
karanshah@gmail.com,2026-03-27,22,male,Educational/Entertainment,02:05,15,01:33,00:13,22,2,4,2,22:42,07:14,3,5,00:58,3,2,1
tanvipatil4@gmail.com,2026-03-27,20,female,Educational/Entertainment,00:50,11,00:22,00:21,3,1,4,2,23:02,09:59,3,1,00:13,0,5,0
poojadesai6@gmail.com,2026-03-27,18,female,Educational/Entertainment,01:00,15,00:22,00:20,14,1,5,4,01:13,05:45,2,3,00:25,1,4,0
anjalireddy@gmail.com,2026-03-27,35,female,Motivational,01:00,3,00:20,00:12,22,1,3,2,00:24,07:28,3,3,00:21,1,3,0
nehapatel3@gmail.com,2026-03-27,20,female,Educational,01:22,11,00:15,00:11,18,3,3,3,00:12,06:07,2,2,00:09,0,5,0
karanshaikh@gmail.com,2026-03-27,55,female,Motivational,01:46,9,01:05,00:57,12,2,5,4,23:32,07:59,1,1,00:08,0,3,0
priyaprasad@gmail.com,2026-03-27,25,female,Entertainment,00:32,9,00:17,00:11,24,5,5,4,22:55,05:57,2,3,00:24,1,3,0
kavitareddy8@gmail.com,2026-03-27,22,female,Educational/Entertainment,00:23,3,00:12,00:09,7,1,5,1,02:06,07:57,3,1,00:08,0,4,0
tanvishah9@gmail.com,2026-03-27,22,male,Educational,00:29,3,00:07,00:06,7,1,1,5,23:12,06:22,3,2,00:25,1,3,0
anjalireddy718@gmail.com,2026-03-27,50,female,Mixed,01:37,5,00:10,00:09,23,1,5,4,22:25,09:05,2,1,00:21,1,4,0
vikasdesai1@gmail.com,2026-03-27,22,female,Educational/Entertainment,01:01,11,00:50,00:46,24,1,2,2,02:14,09:57,3,3,00:14,1,3,0
rohitsharma@gmail.com,2026-03-27,24,female,Educational,01:11,12,00:05,00:05,16,2,2,5,22:31,08:56,3,2,00:23,1,5,0
karanpatel@gmail.com,2026-03-27,45,female,Emotional/Drama,01:59,14,01:34,00:41,5,3,1,5,01:42,09:27,1,1,00:21,1,5,0
karanjoshi7@gmail.com,2026-03-27,23,male,Educational/Entertainment,02:23,14,00:41,00:40,4,5,4,4,02:32,09:48,4,3,00:30,2,2,1
karansharma@gmail.com,2026-03-27,55,male,Mixed,01:57,11,00:09,00:06,5,5,5,5,00:20,09:22,2,2,00:19,0,5,0
priyasingh4@gmail.com,2026-03-27,18,male,Entertainment,00:57,7,00:10,00:08,17,3,4,5,00:20,05:24,2,1,00:20,0,3,0
nehapatel4@gmail.com,2026-03-27,30,female,Entertainment,00:49,12,00:05,00:05,3,4,3,2,01:17,09:38,3,3,00:19,1,4,0
anjalisoni146@gmail.com,2026-03-27,21,male,Educational/Entertainment,01:38,9,00:59,00:46,18,3,1,4,00:55,08:00,3,1,00:15,0,5,0
amitshah8@gmail.com,2026-03-27,23,male,Entertainment,00:26,10,00:13,00:12,12,1,2,2,23:12,07:15,2,3,00:07,0,4,0
anjalipatel4@gmail.com,2026-03-27,18,male,Entertainment,00:57,7,00:22,00:19,6,4,4,4,22:14,07:20,1,2,00:15,1,4,0
tanvisingh4@gmail.com,2026-03-27,24,female,Entertainment,00:34,4,00:18,00:06,6,3,1,5,22:49,07:22,3,3,00:21,1,4,0
vikasreddy@gmail.com,2026-03-27,24,male,Educational/Entertainment,02:44,6,02:08,01:53,22,2,3,1,23:55,07:33,3,5,00:45,4,1,1
nehagupta@gmail.com,2026-03-27,24,male,Educational/Entertainment,00:22,10,00:09,00:05,10,4,3,1,22:34,07:27,1,2,00:19,1,5,0
priyashaikh6@gmail.com,2026-03-27,30,female,Motivational,01:52,9,00:08,00:07,9,5,1,4,23:22,08:24,3,1,00:24,1,3,0
adityaprasad2@gmail.com,2026-03-27,19,male,Educational,00:57,13,00:37,00:19,16,1,1,4,00:03,07:39,1,3,00:12,0,5,0
rahulshaikh504@gmail.com,2026-03-27,30,female,Entertainment,02:49,14,01:22,00:21,20,1,3,2,02:36,09:50,5,3,00:30,3,2,1
rohitshah8@gmail.com,2026-03-27,50,male,Motivational,01:46,12,01:25,01:16,12,2,3,1,23:04,07:57,2,3,00:13,1,4,0
adityasoni843@gmail.com,2026-03-27,35,female,Entertainment,01:41,12,01:11,00:30,4,2,5,2,22:49,07:55,2,1,00:18,1,4,0
priyapatel510@gmail.com,2026-03-27,25,female,Educational,02:58,10,00:52,00:47,25,5,4,5,00:07,07:55,3,5,00:54,4,1,1
rahulmehta@gmail.com,2026-03-27,21,female,Educational/Entertainment,01:57,6,00:13,00:11,12,3,5,2,00:50,07:01,2,3,00:10,0,4,0
tanvisoni@gmail.com,2026-03-27,30,male,Entertainment,01:25,6,00:16,00:11,23,2,5,5,22:24,06:03,3,2,00:06,0,3,0
arjunjoshi987@gmail.com,2026-03-27,19,female,Educational/Entertainment,02:18,5,01:13,00:22,10,2,3,5,01:43,09:54,4,4,00:40,4,2,1
amitdesai419@gmail.com,2026-03-27,21,male,Educational/Entertainment,00:25,12,00:14,00:08,20,3,2,5,23:16,06:35,3,2,00:11,0,5,0
amitjoshi@gmail.com,2026-03-27,25,male,Educational,02:06,4,01:45,00:39,18,3,2,1,23:54,07:25,4,5,00:40,4,2,1
arjunsingh9@gmail.com,2026-03-27,20,female,Educational,01:49,5,00:13,00:13,6,4,2,4,00:36,06:47,1,1,00:14,1,4,0
priyagupta393@gmail.com,2026-03-27,35,female,Entertainment,01:55,8,00:06,00:05,4,4,4,3,00:38,06:14,3,2,00:12,1,4,0
arjunpatel@gmail.com,2026-03-27,55,female,Motivational,01:34,5,00:41,00:28,24,5,4,4,01:49,08:07,3,3,00:19,1,5,0
karansharma@gmail.com,2026-03-27,55,male,Emotional/Drama,00:52,14,00:13,00:05,22,4,4,2,22:10,07:12,2,3,00:11,1,3,0
priyashah768@gmail.com,2026-03-28,18,female,Entertainment,01:53,3,01:16,00:39,15,5,5,1,02:12,05:48,3,1,00:07,1,5,0
karangupta@gmail.com,2026-03-28,20,female,Entertainment,02:47,5,00:36,00:36,21,3,4,3,02:19,08:54,3,5,00:54,4,1,1
vikasshah871@gmail.com,2026-03-28,21,female,Educational/Entertainment,01:29,13,00:19,00:14,4,2,1,4,01:06,09:40,3,2,00:21,1,4,0
karanreddy6@gmail.com,2026-03-28,24,male,Entertainment,01:35,14,00:32,00:07,24,2,2,2,01:47,06:42,2,1,00:22,1,3,0
vikassharma@gmail.com,2026-03-28,30,male,Motivational,02:12,2,01:37,00:31,25,4,1,4,01:23,06:40,4,5,00:37,4,1,1
anjalisolanki@gmail.com,2026-03-28,20,male,Educational,02:26,10,01:48,01:40,15,2,4,4,02:53,05:10,5,4,00:53,3,1,1
adityasharma1@gmail.com,2026-03-28,45,female,Emotional/Drama,01:36,12,01:04,00:05,9,5,2,5,02:33,07:09,2,2,00:22,0,5,0
anjalisolanki@gmail.com,2026-03-28,55,female,Emotional/Drama,00:43,13,00:12,00:12,9,1,1,4,00:33,09:21,3,1,00:17,0,4,0
karandesai@gmail.com,2026-03-28,30,male,Mixed,00:40,13,00:11,00:11,16,5,4,2,00:42,06:52,2,3,00:10,1,5,0
kavitashaikh993@gmail.com,2026-03-28,50,male,Mixed,01:06,14,00:25,00:06,14,4,5,1,23:37,08:17,1,2,00:24,0,4,0
nehashaikh@gmail.com,2026-03-28,40,male,Motivational,02:48,11,00:42,00:19,11,5,3,1,22:48,08:10,4,5,00:56,2,2,1
anjalireddy@gmail.com,2026-03-28,19,female,Educational/Entertainment,00:53,2,00:27,00:09,7,5,1,3,00:24,07:25,3,2,00:14,1,4,0
anjalishah911@gmail.com,2026-03-28,35,female,Entertainment,01:18,2,00:51,00:12,5,1,4,4,01:32,07:15,1,3,00:25,0,3,0
amitprasad@gmail.com,2026-03-28,23,male,Educational/Entertainment,00:24,13,00:09,00:07,6,4,4,4,02:55,07:30,3,3,00:07,0,3,0
poojajoshi@gmail.com,2026-03-28,22,female,Educational,00:27,15,00:11,00:07,9,2,4,2,00:00,05:21,1,1,00:17,0,3,0
arjunsingh@gmail.com,2026-03-28,22,female,Entertainment,01:38,2,00:43,00:10,12,2,5,3,01:24,08:30,1,1,00:12,0,3,0
priyasoni9@gmail.com,2026-03-28,55,female,Motivational,01:00,9,00:07,00:07,23,5,2,2,00:42,08:13,3,1,00:16,1,4,0
adityapatil@gmail.com,2026-03-28,35,male,Entertainment,01:51,10,00:34,00:31,5,5,3,1,01:06,08:45,3,2,00:19,1,4,0
nehapatil@gmail.com,2026-03-28,30,female,Motivational,03:00,6,02:36,01:32,15,5,4,1,00:56,05:24,5,4,00:40,4,1,1
snehasharma5@gmail.com,2026-03-28,25,female,Educational,02:32,5,01:25,01:06,23,3,4,4,02:52,07:14,4,4,00:55,4,2,1
vikassingh474@gmail.com,2026-03-28,45,female,Mixed,02:25,3,00:06,00:05,19,2,5,4,22:30,07:30,5,5,00:31,2,1,1
vikaspatel2@gmail.com,2026-03-28,20,male,Educational/Entertainment,01:57,7,01:43,01:09,13,4,1,4,02:30,06:20,3,2,00:13,1,4,0
anjalipatel9@gmail.com,2026-03-28,23,male,Educational,01:06,9,00:12,00:11,6,4,3,1,01:14,06:48,3,1,00:10,0,4,0
rahulprasad3@gmail.com,2026-03-28,45,female,Mixed,02:09,12,01:22,00:32,3,5,1,1,01:41,08:34,5,5,00:48,3,1,1
vikassingh@gmail.com,2026-03-28,19,male,Educational,02:25,13,02:14,01:10,10,2,1,3,00:00,05:10,3,3,00:54,2,2,1
vikasmehta965@gmail.com,2026-03-28,30,female,Mixed,02:47,10,00:50,00:22,21,5,4,2,02:30,06:57,4,3,00:58,3,1,1
amitgupta558@gmail.com,2026-03-28,24,male,Educational,02:04,8,01:45,00:22,4,2,2,5,22:58,06:55,5,5,00:41,4,2,1
tanvijoshi997@gmail.com,2026-03-28,25,female,Educational/Entertainment,02:15,15,01:49,00:24,18,2,1,5,02:52,06:05,3,3,00:55,4,2,1
anjaliprasad@gmail.com,2026-03-28,24,female,Entertainment,02:17,13,00:21,00:11,4,3,1,2,22:45,07:57,4,3,00:45,2,1,1
adityashah3@gmail.com,2026-03-28,23,male,Educational,01:48,4,00:43,00:23,11,5,4,1,23:48,06:07,1,3,00:22,1,3,0
karanshaikh@gmail.com,2026-03-28,25,male,Entertainment,00:37,9,00:12,00:07,25,4,2,1,02:24,06:00,2,3,00:19,1,3,0
priyagupta659@gmail.com,2026-03-28,50,male,Mixed,01:50,12,01:26,00:08,5,4,4,1,23:53,07:11,3,3,00:10,1,5,0
rohitpatel85@gmail.com,2026-03-28,18,male,Entertainment,02:59,11,02:43,00:56,14,3,5,2,01:56,09:57,5,4,00:39,3,2,1
karanpatel@gmail.com,2026-03-28,40,male,Motivational,01:21,3,00:30,00:14,8,1,2,5,01:56,05:09,2,3,00:15,0,5,0
rahulsharma1@gmail.com,2026-03-28,23,male,Educational,00:31,8,00:08,00:08,5,2,5,2,23:55,06:22,3,2,00:25,0,5,0
kavitapatel9@gmail.com,2026-03-28,35,female,Mixed,01:07,12,00:32,00:24,24,3,5,5,23:47,05:00,3,3,00:15,0,5,0
priyagupta9@gmail.com,2026-03-28,23,male,Educational,02:47,2,02:04,01:19,21,5,1,1,23:55,08:01,3,3,00:53,2,1,1
adityagupta5@gmail.com,2026-03-28,21,female,Educational/Entertainment,01:25,11,00:29,00:13,12,4,1,4,02:16,07:33,2,2,00:06,0,3,0
vikasdesai@gmail.com,2026-03-28,50,female,Emotional/Drama,01:48,8,01:12,00:55,18,4,1,2,02:53,05:26,3,3,00:05,1,3,0
kavitadesai@gmail.com,2026-03-28,19,female,Educational/Entertainment,00:31,11,00:05,00:05,7,3,3,3,00:53,09:07,3,3,00:10,0,5,0
rahulsingh749@gmail.com,2026-03-28,22,male,Entertainment,01:05,12,00:09,00:05,5,5,2,1,22:25,07:09,3,2,00:13,0,3,0
nehasharma3@gmail.com,2026-03-28,50,male,Mixed,01:22,4,00:57,00:13,5,2,1,3,23:09,09:12,2,1,00:19,0,3,0
adityareddy369@gmail.com,2026-03-28,50,female,Mixed,00:58,9,00:22,00:07,23,3,2,5,22:43,09:25,2,3,00:16,0,5,0
priyapatel@gmail.com,2026-03-28,45,male,Emotional/Drama,00:54,9,00:32,00:10,21,5,5,2,23:45,06:00,3,3,00:25,0,3,0
karanshah@gmail.com,2026-03-28,22,male,Educational/Entertainment,00:41,3,00:26,00:25,11,4,3,2,01:41,07:58,3,1,00:09,0,4,1
tanvipatil4@gmail.com,2026-03-28,20,female,Educational/Entertainment,02:04,6,00:23,00:12,17,2,1,1,02:35,08:36,3,3,00:53,3,2,1
